,Total
30759,12.637514
30760,11.516542000000001
30761,11.232966000000001
30762,11.63449
30763,11.204414
30764,9.940724
30765,9.655912
30766,9.005509
30767,7.876941
30768,6.974729
30769,6.8610940000000005
30770,7.583054000000001
30771,7.592423999999999
30772,7.194032
30773,7.207064000000001
30774,6.8257520000000005
30775,6.669421
30776,7.147249
30777,6.905944999999999
30778,6.878516
30779,6.592391000000001
30780,6.0428
30781,5.683558
30782,5.57191
30783,5.692906
30784,5.328267
30785,5.132511
30786,4.904437
30787,5.216096
30788,5.644333
30789,6.039268
30790,6.415144
30791,7.085837
30792,6.970428
30793,7.1486
30794,6.929888
30795,6.775834
30796,6.766994
30797,6.7153279999999995
30798,6.877896999999999
30799,6.4942139999999995
30800,6.270816999999999
30801,6.2909619999999995
30802,5.761909
30803,5.8875530000000005
30804,5.660679
30805,5.140041
30806,4.977674
30807,4.86695
30808,4.903177
30809,4.7605640000000005
30810,4.838118
30811,4.837256
30812,5.274677
30813,5.483347
30814,5.344492
30815,6.007546
30816,6.536429
30817,7.310290999999999
30818,8.571855
30819,7.689574
30820,8.035879999999999
30821,8.092116
30822,8.575688
30823,9.428777
30824,8.424634000000001
30825,7.47792
30826,6.616723
30827,6.334425
30828,6.336672
30829,6.885
30830,7.230752000000001
30831,7.7430319999999995
30832,8.116887
30833,7.900332000000001
30834,7.594687
30835,7.8009509999999995
30836,7.235651000000001
30837,6.558131
30838,7.441178000000001
30839,6.7627880000000005
30840,6.387109
30841,6.017718
30842,6.295999999999999
30843,5.834235
30844,5.632084
30845,5.3637429999999995
30846,5.439806000000001
30847,5.944872
30848,5.868657000000001
30849,6.9532300000000005
30850,5.943181999999999
30851,5.863305
30852,5.487462000000001
30853,5.233251999999999
30854,4.85147
30855,4.704446
30856,4.233242
30857,4.328991
30858,4.4416720000000005
30859,4.424605
30860,4.113825
30861,4.7114069999999995
30862,4.883186
30863,4.651097999999999
30864,4.691207
30865,4.686393
30866,4.6225570000000005
30867,5.4475109999999995
30868,5.4940549999999995
30869,5.873106
30870,6.107865
30871,5.967748
30872,5.686802
30873,5.130005
30874,4.895108
30875,5.216231
30876,4.891227000000001
30877,5.105681
30878,4.9370460000000005
30879,5.713495
30880,5.693490000000001
30881,5.599037000000001
30882,5.840762
30883,5.4086669999999994
30884,5.4599709999999995
30885,5.726613
30886,5.77812
30887,5.49564
30888,6.050433
30889,5.408949
30890,6.029618
30891,6.316729
30892,6.248724
30893,6.594314
30894,6.819981
30895,7.285969
30896,7.3117149999999995
30897,7.113312
30898,6.447863
30899,7.470552
30900,7.574109
30901,7.0478380000000005
30902,7.791271
30903,7.582946
30904,7.064438
30905,7.566257
30906,8.074969
30907,7.928641000000001
30908,7.86958
30909,7.92394
30910,7.715882
30911,7.319666
30912,6.710952000000001
30913,6.696744
30914,6.8622440000000005
30915,7.091828
30916,6.426924
30917,6.589339000000001
30918,5.909338999999999
30919,5.793616
30920,5.751275
30921,5.347143
30922,5.401383
30923,5.268711000000001
30924,5.4192919999999996
30925,5.264579
30926,5.594479000000001
30927,5.391274999999999
30928,5.677099
30929,5.451347999999999
30930,5.721010000000001
30931,5.817497
30932,5.913689
30933,5.794823
30934,5.49607
30935,5.45931
30936,4.8576
30937,4.494848
30938,4.664882
30939,4.525912
30940,4.020808
30941,4.106593999999999
30942,4.202241
30943,3.971913
30944,3.5187860000000004
30945,3.152041
30946,3.823835
30947,3.7555180000000004
30948,3.597352
30949,3.562716
30950,3.501743
30951,3.809995
30952,3.573541
30953,3.114973
30954,3.3943659999999998
30955,3.103851
30956,2.9894
30957,3.142077
30958,3.07069
30959,3.317764
30960,3.1353969999999998
30961,3.160241
30962,3.361412
30963,3.338952
30964,3.188502
30965,3.294973
30966,3.559896
30967,3.289404
30968,3.2048639999999997
30969,2.86722
30970,2.4721919999999997
30971,2.469592
30972,2.658575
30973,2.6188919999999998
30974,2.6418980000000003
30975,2.9434579999999997
30976,2.810647
30977,2.78736
30978,2.67191
30979,2.5361089999999997
30980,2.3166320000000002
30981,2.710606
30982,2.289545
30983,2.473592
30984,2.425714
30985,2.424796
30986,2.6475720000000003
30987,2.695096
30988,2.744105
30989,2.544467
30990,2.780599
30991,2.740451
30992,2.6562629999999996
30993,2.585232
30994,2.770581
30995,2.572422
30996,2.532777
30997,2.598834
30998,2.420528
30999,2.6441369999999997
31000,2.460361
31001,2.327122
31002,2.284716
31003,2.129998
31004,2.108285
31005,2.3521940000000003
31006,2.331726
31007,2.284901
31008,2.240116
31009,2.130585
31010,2.089156
31011,2.502733
31012,2.08352
31013,2.168095
31014,2.34657
31015,2.213117
31016,2.078992
31017,1.9186130000000001
31018,1.767283
31019,1.578143
31020,1.605621
31021,1.603909
31022,1.611915
31023,1.524073
31024,1.598739
31025,1.474352
31026,1.486909
31027,1.576829
31028,1.494643
31029,1.484511
31030,1.524397
31031,1.473926
31032,1.4806
31033,1.3966260000000001
31034,1.395289
31035,1.528958
31036,1.5584280000000001
31037,1.454793
31038,1.526584
31039,1.518095
31040,1.4355740000000001
31041,1.520381
31042,1.3947239999999999
31043,1.381523
31044,1.407326
31045,1.375178
31046,1.372606
31047,1.35288
31048,1.359628
31049,1.258724
31050,1.239133
31051,1.277471
31052,1.317267
31053,1.3300569999999998
31054,1.28508
31055,1.315084
31056,1.346279
31057,1.321612
31058,1.3360729999999998
31059,1.3234139999999999
31060,1.332598
31061,1.322751
31062,1.308177
31063,1.29225
31064,1.308045
31065,1.294208
31066,1.284883
31067,1.30145
31068,1.288735
31069,1.3133869999999999
31070,1.320813
31071,1.294234
31072,1.2998640000000001
31073,1.300325
31074,1.3182399999999999
31075,1.2909089999999999
31076,1.3000079999999998
31077,1.3312950000000001
31078,1.316347
31079,1.3093080000000001
31080,1.314908
31081,1.344451
31082,1.5337310000000002
31083,1.559016
31084,1.5328439999999999
31085,1.424845
31086,1.466575
31087,1.487798
31088,1.48178
31089,1.451236
31090,1.516028
31091,1.526331
31092,1.5757349999999999
31093,1.542792
31094,1.587411
31095,1.5574789999999998
31096,1.612915
31097,1.6580000000000001
31098,1.656045
31099,1.707725
31100,1.713235
31101,1.808119
31102,1.755908
31103,1.837706
31104,1.8769790000000002
31105,1.853522
31106,1.804527
31107,1.908581
31108,1.9003889999999999
31109,1.840362
31110,1.923226
31111,1.9532820000000002
31112,1.934799
31113,2.014929
31114,2.008684
31115,1.964245
31116,1.998181
31117,2.021074
31118,1.9706890000000001
31119,2.100833
31120,2.172502
31121,2.184605
31122,2.264128
31123,2.267783
31124,2.294628
31125,2.410863
31126,2.398056
31127,2.475428
31128,2.39248
31129,2.520757
31130,2.49906
31131,2.4752549999999998
31132,2.462226
31133,2.556842
31134,2.536647
31135,2.5054179999999997
31136,2.5862879999999997
31137,2.466886
31138,2.449087
31139,2.481559
31140,2.477966
31141,2.640037
31142,2.589843
31143,2.715546
31144,2.645556
31145,2.7327529999999998
31146,2.913857
31147,2.905627
31148,3.034157
31149,2.8953480000000003
31150,2.941008
31151,2.927614
31152,2.9338559999999996
31153,3.090704
31154,3.271575
31155,3.5653119999999996
31156,3.660354
31157,3.7015040000000003
31158,3.707108
31159,3.567256
31160,3.617128
31161,3.351865
31162,3.319643
31163,3.3117919999999996
31164,3.2256270000000002
31165,3.193548
31166,3.270442
31167,3.416019
31168,3.37046
31169,3.384606
31170,3.6660500000000003
31171,3.488891
31172,3.638725
31173,3.677591
31174,3.5900369999999997
31175,3.7420540000000004
31176,3.607995
31177,3.97966
31178,3.994447
31179,4.08181
31180,4.031082
31181,4.003185
31182,4.235535
31183,4.011648
31184,4.2793220000000005
31185,4.221113
31186,4.241131
31187,4.227223
31188,4.30722
31189,4.350158
31190,4.4123920000000005
31191,4.564693
31192,4.489681
31193,4.732246
31194,4.534025
31195,4.614653000000001
31196,4.692373
31197,4.6307670000000005
31198,4.599921
31199,4.593647
31200,4.62901
31201,4.912566
31202,4.848686
31203,5.207038
31204,5.475314
31205,5.595795
31206,5.625978
31207,5.785534999999999
31208,5.849816000000001
31209,5.89681
31210,6.045866
31211,6.271281999999999
31212,6.658724
31213,6.693412
31214,6.5839289999999995
31215,6.845136
31216,6.842071000000001
31217,7.082235
31218,7.302179
31219,7.2692239999999995
31220,7.316992
31221,8.054400000000001
31222,8.086726
31223,8.793661
31224,8.507203
31225,8.418618
31226,8.655491000000001
31227,9.337594
31228,9.407063
31229,9.323351
31230,9.288371999999999
31231,9.700192000000001
31232,9.666602
31233,10.307044000000001
31234,10.383518
31235,10.115578
31236,9.945682
31237,10.277815
31238,10.502464
31239,10.616951
31240,10.815145999999999
31241,10.651569
31242,10.846686
31243,10.526782
31244,10.362448
31245,10.839008
31246,10.237354
31247,10.763553
31248,11.052888
31249,10.852156
31250,11.073345
31251,10.714625999999999
31252,11.297746
31253,11.672098
31254,11.672878
31255,11.759417
31256,11.859293
31257,11.794349
31258,13.279565
31259,12.716886
31260,13.271726000000001
31261,13.14234
31262,12.215495
31263,13.085213
31264,12.268123
31265,11.692869
31266,11.918363
31267,12.901866
31268,13.099492
31269,12.963408999999999
31270,13.334566
31271,13.167352
31272,12.933686000000002
31273,13.088992
31274,13.342299
31275,13.224989
31276,13.632636
31277,13.940866
31278,14.405306999999999
31279,14.144925999999998
31280,14.294236
31281,14.660815
31282,14.904442
31283,15.604122
31284,14.681798
31285,15.395299000000001
31286,15.623038
31287,17.109244
31288,16.675575
31289,17.243375999999998
31290,16.869855
31291,16.660713
31292,16.38593
31293,17.440749
31294,18.418249
31295,16.520596
31296,17.628845
31297,18.930288
31298,19.027111
31299,19.092026
31300,19.237412
31301,19.767031000000003
31302,19.908593
31303,19.510550000000002
31304,20.111279
31305,20.280283
31306,21.777144
31307,21.298128
31308,22.305422999999998
31309,21.270636
31310,20.584344
31311,21.158326
31312,22.619613
31313,22.567469
31314,21.516652
31315,23.440616
31316,23.777551
31317,23.023316
31318,23.947347999999998
31319,23.42522
31320,23.314546
31321,24.31907
31322,23.538311999999998
31323,24.815447
31324,24.980443
31325,26.034513000000004
31326,26.12455
31327,26.955357999999997
31328,26.780174
31329,27.102654
31330,27.390860000000004
31331,27.646912999999998
31332,27.546359
31333,26.377589999999998
31334,25.306826
31335,26.348021000000003
31336,27.152846999999998
31337,27.875467
31338,28.609401
31339,27.164655
31340,26.867551
31341,26.18362
31342,27.250874000000003
31343,28.358134
31344,28.151656
31345,29.513722
31346,29.069704
31347,28.346761
31348,28.743057
31349,28.618354
31350,31.358521
31351,29.685754000000003
31352,31.158606
31353,30.052096
31354,29.772762
31355,30.030938
31356,29.674956
31357,30.254853000000004
31358,30.534889
31359,29.97849
31360,30.477186000000003
31361,30.060488
31362,29.420336
31363,31.06836
31364,30.950529
31365,29.579268
31366,30.093367999999998
31367,29.082361
31368,28.682021999999996
31369,30.504593999999997
31370,30.856128
31371,32.181523
31372,30.156771
31373,29.672768
31374,30.599893
31375,30.208927000000003
31376,30.666321000000003
31377,30.961136000000003
31378,31.678048
31379,31.433458
31380,30.5805
31381,30.574236999999997
31382,29.95289
31383,30.881755
31384,30.743981
31385,30.873092
31386,30.711771
31387,31.564771999999998
31388,31.345234
31389,31.555712
31390,31.351314000000002
31391,31.711993
31392,31.549356
31393,30.023031000000003
31394,32.01797
31395,31.948335999999998
31396,31.905459
31397,31.984757000000002
31398,32.164799
31399,32.667129
31400,32.419792
31401,30.855458
31402,31.327505
31403,31.709128
31404,30.885893
31405,31.251843
31406,32.113237
31407,31.560829
31408,31.487337000000004
31409,33.10095
31410,31.690254000000003
31411,32.761086
31412,31.881073
31413,32.685964
31414,31.922182
31415,32.110534
31416,32.109762
31417,32.078823
31418,32.438735
31419,32.322955
31420,32.932512
31421,32.770342
31422,32.458276999999995
31423,33.231981000000005
31424,32.646181
31425,32.584676
31426,32.070538
31427,31.752707
31428,32.377536
31429,32.64035
31430,32.465852
31431,31.382077000000002
31432,31.738314
31433,32.34711
31434,32.122575
31435,31.474569000000002
31436,31.96976
31437,32.466591
31438,32.39151
31439,32.038738
31440,31.430171
31441,32.834776
31442,32.151183
31443,32.226957999999996
31444,31.36076
31445,30.985160999999998
31446,31.642326
31447,32.385773
31448,32.641804
31449,31.699982
31450,31.46754
31451,32.068712000000005
31452,32.424932999999996
31453,32.90787
31454,33.556484
31455,32.675031
31456,33.7188
31457,32.88346
31458,34.511791
31459,33.066749
31460,32.551062
31461,32.460101
31462,33.332835
31463,32.810781000000006
31464,32.452646
31465,33.701081
31466,31.639471
31467,32.753980999999996
31468,33.270909
31469,32.97853
31470,32.726575
31471,32.707546
31472,33.134901
31473,32.489304000000004
31474,33.623391
31475,33.796584
31476,33.806483
31477,34.072965
31478,32.415433
31479,33.513378
31480,34.035271
31481,34.903458
31482,34.680254
31483,32.710215
31484,33.74175
31485,34.099207
31486,33.37259
31487,32.691123000000005
31488,33.507016
31489,34.290585
31490,33.097098
31491,33.820284
31492,33.1439
31493,32.354755999999995
31494,32.947275
31495,33.734765
31496,33.49298
31497,32.865144
31498,33.074224
31499,32.166162
31500,33.599694
31501,33.612508000000005
31502,33.786568
31503,32.911818
31504,32.569947
31505,33.350862
31506,34.129822
31507,34.400259000000005
31508,33.419782
31509,34.904602
31510,34.504978
31511,34.098419
31512,33.746569
31513,34.746128
31514,34.575057
31515,33.393248
31516,33.217479999999995
31517,33.228457
31518,34.631777
31519,33.792939
31520,34.38259
31521,33.820123
31522,34.671812
31523,33.992742
31524,33.258367
31525,33.798146
31526,33.784973
31527,33.520178
31528,34.341195
31529,33.266059
31530,34.776968
31531,34.359287
31532,34.187472
31533,34.140263
31534,34.311028
31535,33.661361
31536,34.543259
31537,34.092832
31538,34.532374000000004
31539,34.845269
31540,34.556960000000004
31541,34.55675
31542,34.586151
31543,34.414337
31544,34.601453
31545,34.661818
31546,34.842402
31547,34.239424
31548,34.486552
31549,34.424893
31550,34.096845
31551,34.796524000000005
31552,35.095043000000004
31553,35.077965
31554,34.762157
31555,34.254501000000005
31556,34.47692
31557,34.862055999999995
31558,34.686259
31559,34.429945000000004
31560,34.900644
31561,34.168885
31562,34.802699000000004
31563,34.526808
31564,34.978211
31565,34.512562
31566,34.637519
31567,34.589587
31568,35.011069
31569,34.154807
31570,34.450812
31571,34.095454000000004
31572,34.962458
31573,35.085193000000004
31574,34.066204
31575,34.205867
31576,34.1543
31577,34.227684
31578,33.915573
31579,34.327677
31580,34.031482
31581,33.276102
31582,34.470479999999995
31583,33.812397000000004
31584,34.081872
31585,33.84184
31586,34.300885
31587,33.737013
31588,34.209271
31589,34.058433
31590,34.288283
31591,34.290148
31592,34.039945
31593,33.501972
31594,33.402595
31595,34.109563
31596,34.120073
31597,34.031228
31598,33.992627
31599,34.023737
31600,34.121729
31601,33.975286
31602,34.021507
31603,33.814453
31604,33.590397
31605,33.858632
31606,34.387107
31607,34.475179
31608,33.82372
31609,34.339267
31610,34.184146
31611,34.352117
31612,34.354369
31613,34.628434999999996
31614,34.108272
31615,34.641849
31616,34.180104
31617,34.446709
31618,34.143073
31619,33.61932
31620,34.195123
31621,34.201001
31622,34.275374
31623,33.935942
31624,34.167713
31625,34.442569
31626,34.101612
31627,34.092642
31628,34.312146
31629,34.334016000000005
31630,34.4499
31631,33.687307000000004
31632,33.662845000000004
31633,33.91327
31634,33.91471
31635,34.137991
31636,34.361169000000004
31637,34.330104
31638,33.986289
31639,34.294123
31640,34.274073
31641,33.948493
31642,33.679349
31643,33.817382
31644,33.746207
31645,33.334557000000004
31646,33.73588
31647,34.356643999999996
31648,34.109629
31649,34.696253
31650,34.277902
31651,34.028208
31652,33.709271
31653,34.343377000000004
31654,34.227695000000004
31655,34.32731
31656,34.549006
31657,33.881918999999996
31658,34.075097
31659,34.354713000000004
31660,33.74015
31661,33.810874999999996
31662,34.240708999999995
31663,34.044646
31664,33.905935
31665,34.152682999999996
31666,34.228578999999996
31667,34.243494999999996
31668,34.242835
31669,33.933329
31670,33.797059000000004
31671,33.956340999999995
31672,33.882926
31673,34.191957
31674,34.141832
31675,34.263371
31676,34.226725
31677,34.382656999999995
31678,33.627232
31679,34.046314
31680,33.714465000000004
31681,33.604812
31682,33.659973
31683,33.838311
31684,33.527298
31685,34.162358
31686,33.808821
31687,33.757742
31688,34.030815000000004
31689,33.523461
31690,34.302365
31691,34.270791
31692,34.284469
31693,34.311551
31694,33.874159
31695,34.227892
31696,34.522142
31697,34.005505
31698,33.930927
31699,33.76949
31700,33.832842
31701,33.935155
31702,34.290487
31703,34.131808
31704,34.121311
31705,34.138759
31706,33.767827
31707,33.916779
31708,34.022629
31709,33.971042
31710,34.275542
31711,34.387446999999995
31712,34.271280000000004
31713,33.943163
31714,33.961988
31715,33.815047
31716,33.807311999999996
31717,33.974396
31718,33.801512
31719,34.417172
31720,34.220252
31721,34.079383
31722,34.297837
31723,34.100469
31724,33.986426
31725,33.778152
31726,33.988019
31727,33.345708
31728,34.053532000000004
31729,33.778261
31730,32.974647
31731,34.362949
31732,34.042787
31733,34.06233
31734,34.393918
31735,34.200941
31736,33.854602
31737,33.772991
31738,33.747231
31739,34.34975
31740,33.811811999999996
31741,33.88884
31742,33.906097
31743,34.362303
31744,34.085958
31745,33.932995
31746,33.977433
31747,34.343475999999995
31748,33.640412
31749,34.180195999999995
31750,34.134401
31751,34.038589
31752,33.89772
31753,34.279256000000004
31754,33.830902
31755,34.066629
31756,33.919153
31757,33.90166
31758,33.51968
31759,33.952873000000004
31760,34.331880999999996
31761,34.290526
31762,34.387517
31763,33.379558
31764,33.484812
31765,33.996166
31766,34.132312
31767,34.143515
31768,34.284409
31769,34.604237
31770,33.992136
31771,33.728352
31772,33.558689
31773,33.191438000000005
31774,33.603054
31775,33.960078
31776,32.641991
31777,34.092203
31778,33.486761
31779,33.904014
31780,33.829431
31781,33.632266
31782,34.173714000000004
31783,33.987475
31784,33.248207
31785,34.063981
31786,33.876633
31787,33.172565999999996
31788,33.963584
31789,34.054658
31790,33.76663
31791,34.076167
31792,34.056597
31793,33.797061
31794,34.258271
31795,34.042052
31796,34.108804
31797,33.869104
31798,34.004645
31799,34.417708
31800,33.705854
31801,33.524390000000004
31802,34.060828
31803,34.037391
31804,33.894384
31805,33.308678
31806,33.6612
31807,33.955552000000004
31808,34.147214
31809,33.560853
31810,33.631366
31811,33.708056
31812,33.509682999999995
31813,33.419213
31814,33.119809000000004
31815,33.787694
31816,33.569288
31817,34.048703
31818,33.228952
31819,33.084547
31820,33.1059
31821,33.090755
31822,33.413383
31823,33.710319
31824,32.756173000000004
31825,33.359356
31826,33.042904
31827,33.204978
31828,33.050263
31829,33.311559
31830,33.367982
31831,33.547002
31832,33.088477
31833,33.218285
31834,33.14338
31835,33.537645
31836,32.956193999999996
31837,32.534129
31838,33.190797
31839,32.877255
31840,33.162532
31841,32.536583
31842,33.192235000000004
31843,32.816531999999995
31844,32.679707
31845,33.158457999999996
31846,33.258429
31847,32.727687
31848,32.884981
31849,32.804764
31850,33.043229999999994
31851,32.331903000000004
31852,32.350533
31853,30.828917
31854,32.02911
31855,31.712388
31856,31.89343
31857,33.166742
31858,32.625785
31859,32.925823
31860,32.412755000000004
31861,32.170214
31862,31.81523
31863,32.576687
31864,33.093841
31865,32.326543
31866,32.433307
31867,32.347966
31868,30.834034
31869,31.646320000000003
31870,31.839002
31871,32.174381
31872,31.939335999999997
31873,31.794818
31874,31.078324000000002
31875,30.756973
31876,30.91245
31877,31.229503
31878,31.697036
31879,31.92088
31880,31.447486
31881,31.215486
31882,31.291226
31883,30.916376
31884,30.473849
31885,30.401158
31886,31.371498
31887,30.721953999999997
31888,31.350483999999998
31889,30.569982000000003
31890,31.423519
31891,30.886022
31892,30.262582000000002
31893,29.769225999999996
31894,30.616361
31895,29.533074
31896,29.350833
31897,29.073321999999997
31898,28.369264
31899,28.646983
31900,28.725561
31901,28.484273
31902,29.468600000000002
31903,29.553524
31904,29.714370000000002
31905,29.865315000000002
31906,29.208092999999998
31907,30.180892
31908,30.151978999999997
31909,30.186506
31910,30.489224
31911,30.470245
31912,30.678911999999997
31913,29.411003
31914,29.377048000000002
31915,29.000909
31916,28.470138
31917,28.380853000000002
31918,28.470480000000002
31919,27.979352
31920,28.262681
31921,28.403596
31922,27.418153
31923,27.653955
31924,27.020354
31925,27.364703999999996
31926,27.590795
31927,27.598395000000004
31928,27.85983
31929,26.90885
31930,27.490223999999998
31931,26.81956
31932,26.03933
31933,25.239851
31934,25.121553
31935,24.925306
31936,24.501040000000003
31937,25.484177
31938,25.129752
31939,25.072746000000002
31940,25.411596000000003
31941,25.45256
31942,25.025019999999998
31943,24.654758
31944,24.97759
31945,24.738765
31946,25.481557000000002
31947,24.912422999999997
31948,25.758135000000003
31949,24.626275
31950,24.029769
31951,23.574414
31952,22.327416
31953,22.473854000000003
31954,21.667194000000002
31955,19.72767
31956,20.379195
31957,22.198731
31958,22.023837999999998
31959,21.82577
31960,21.388548
31961,20.998266
31962,20.988263
31963,20.777405
31964,20.61074
31965,20.738728000000002
31966,20.014991000000002
31967,20.085625999999998
31968,20.999004
31969,20.034912
31970,20.60936
31971,20.741254
31972,20.36628
31973,20.304044
31974,20.004541
31975,20.336192
31976,20.684934
31977,20.024365
31978,19.720252000000002
31979,18.804824
31980,17.622756
31981,18.705284
31982,17.661211
31983,18.500723
31984,18.508011
31985,18.414927
31986,18.043357
31987,17.056024999999998
31988,17.105674
31989,17.168036999999998
31990,17.313555
31991,17.067545
31992,17.052278
31993,17.022291
31994,17.054867
31995,17.258729
31996,16.076681
31997,15.656438999999999
31998,15.358785000000001
31999,14.312344999999999
32000,15.33502
32001,14.440306
32002,14.883745000000001
32003,15.459999999999999
32004,15.487644
32005,14.516869999999999
32006,14.509574
32007,14.540277999999999
32008,14.501774
32009,13.884887
32010,13.363179
32011,12.668188
32012,11.737272999999998
32013,11.834758999999998
32014,12.282055
32015,11.865409
32016,11.561705
32017,11.017408999999999
32018,10.714816
32019,11.728956
32020,12.290432000000001
32021,11.966460999999999
32022,11.712717
32023,12.067129000000001
32024,11.74682
32025,11.165764
32026,11.647902
32027,11.145286
32028,10.708942
32029,10.311077000000001
32030,10.154157
32031,9.089282
32032,8.017629
32033,7.897819999999999
32034,7.470294
32035,7.535878
32036,7.586596999999999
32037,7.174707
32038,6.8932009999999995
32039,6.706731
32040,6.494130999999999
32041,6.978857
32042,7.024711
32043,7.199062
32044,7.3035890000000006
32045,7.699045
32046,7.963024
32047,7.965349
32048,8.163809
32049,7.882626999999999
32050,7.806929
32051,7.790072
32052,7.671553
32053,8.022307
32054,7.924697
32055,8.342770999999999
32056,8.171339
32057,8.059673
32058,7.76589
32059,7.803499
32060,7.845906
32061,7.851522
32062,8.072623
32063,8.103169999999999
32064,8.070813999999999
32065,8.087131
32066,7.880827
32067,9.276513999999999
32068,9.35847
32069,9.385042
32070,9.563667
32071,9.657081
32072,9.591965
32073,9.701806000000001
32074,9.471308
32075,9.480989999999998
32076,9.590371999999999
32077,9.63919
32078,9.732711
32079,9.77082
32080,9.530863
32081,9.326694
32082,9.186359
32083,9.462698
32084,9.415248
32085,9.549512
32086,9.414624
32087,9.983716000000001
32088,10.286753000000001
32089,10.592092000000001
32090,10.693279
32091,10.562277
32092,10.450991
32093,10.485154
32094,10.401197
32095,10.445364999999999
32096,10.654574
32097,10.624479000000001
32098,10.613752
32099,10.769688
32100,10.612217000000001
32101,10.586157
32102,10.901142
32103,10.787671
32104,10.634869
32105,10.671661
32106,10.404709
32107,10.531068
32108,10.152158
32109,9.88489
32110,9.553329
32111,9.347746
32112,8.556401
32113,8.639894
32114,8.556207
32115,8.139007
32116,7.9283779999999995
32117,8.178336999999999
32118,8.288428
32119,8.200457
32120,8.305056
32121,8.428197
32122,8.275917
32123,8.470234999999999
32124,8.125109
32125,7.828358
32126,8.043426
32127,7.887827
32128,7.686376999999999
32129,7.529669999999999
32130,7.457977
32131,7.490268
32132,7.24594
32133,6.837472
32134,7.028316
32135,7.380762
32136,7.172365
32137,6.91553
32138,6.9412720000000006
32139,6.419079
32140,6.441232
32141,6.591464
32142,6.327481000000001
32143,6.288
32144,6.538857
32145,6.067394
32146,6.047979999999999
32147,6.154399
32148,6.531734999999999
32149,6.709436
32150,6.756101
32151,6.462683999999999
32152,6.393459
32153,6.305242
32154,6.2594069999999995
32155,6.357097
32156,7.055353
32157,7.173628000000001
32158,7.137506
32159,6.886783
32160,7.070066000000001
32161,6.945377000000001
32162,7.218139
32163,7.001786
32164,6.625498
32165,6.51248
32166,6.467145
32167,6.467145
32168,6.007654
32169,5.735099
32170,5.643573
32171,5.624663
32172,5.549896
32173,5.257766
32174,5.382538
32175,5.111058
32176,5.252105
32177,5.191696
32178,4.97835
32179,4.911391999999999
32180,4.851160999999999
32181,4.711312
32182,4.839573
32183,4.809727
32184,4.577844
32185,4.825701
32186,4.872736
32187,4.9375789999999995
32188,5.053395999999999
32189,4.958363
32190,5.222196
32191,5.192559
32192,5.110687
32193,4.960175
32194,4.958712
32195,5.091491
32196,5.315597
32197,5.543384
32198,5.502867
32199,5.377635
32200,5.135765
32201,5.124821
32202,5.132516
32203,5.043355
32204,5.225211
32205,5.355994
32206,5.224814
32207,5.289556
32208,5.364291
32209,5.154846
32210,5.368725
32211,5.311782
32212,5.323747
32213,5.234138
32214,5.280085
32215,5.48702
32216,5.343303000000001
32217,5.296127
32218,5.165704
32219,5.249913
32220,5.26279
32221,5.121351
32222,5.239682
32223,5.238783
32224,5.290279
32225,5.360331
32226,5.428992
32227,5.602589
32228,5.445269
32229,5.459775
32230,5.373615
32231,5.57302
32232,5.789357
32233,5.718774
32234,5.768447
32235,5.792407
32236,5.635566
32237,5.990209999999999
32238,5.820407
32239,5.385679
32240,5.404288
32241,5.502291
32242,5.379607
32243,5.562908
32244,5.445308
32245,5.579424
32246,5.636605
32247,5.7780819999999995
32248,5.9631609999999995
32249,6.064712
32250,5.984589
32251,6.194427
32252,6.407722
32253,6.381429
32254,6.325043
32255,6.662603
32256,6.762177
32257,6.526447999999999
32258,6.228913
32259,6.496328
32260,5.907744
32261,6.181091
32262,6.743345
32263,6.587982
32264,6.701823
32265,6.844094999999999
32266,6.517246
32267,6.575297
32268,6.89103
32269,6.731839
32270,6.505935000000001
32271,6.7752
32272,6.844254
32273,6.596917
32274,6.489196
32275,5.901827
32276,6.158192
32277,6.174878
32278,6.244531
32279,5.969191
32280,6.139502
32281,6.165272
32282,6.173562
32283,6.093235999999999
32284,6.317871
32285,6.27414
32286,7.119213
32287,6.7548509999999995
32288,6.419405
32289,5.998709
32290,7.0639970000000005
32291,7.5468340000000005
32292,8.091007000000001
32293,7.48941
32294,7.363816
32295,7.624747
32296,7.67194
32297,7.587068
32298,6.612119
32299,6.682633
32300,6.514530000000001
32301,7.213322
32302,6.725297
32303,6.327667
32304,6.521907000000001
32305,6.500477999999999
32306,6.1620219999999994
32307,6.7843219999999995
32308,6.837141000000001
32309,8.043803
32310,8.165246
32311,8.168006
32312,7.74906
32313,7.931027
32314,8.15646
32315,8.260514
32316,7.571429
32317,7.359172
32318,7.859522
32319,7.551051
32320,7.729077
32321,7.335973
32322,7.035572
32323,7.125454
32324,7.462111999999999
32325,7.342241
32326,7.312842
32327,7.534587
32328,7.407479
32329,7.160252999999999
32330,7.221902999999999
32331,6.611355
32332,6.596093
32333,6.668367
32334,6.641658
32335,6.105817
32336,6.059579
32337,5.8563469999999995
32338,5.821255
32339,5.727126999999999
32340,5.451528
32341,5.509086
32342,5.474075
32343,5.337936
32344,5.251832
32345,5.670465
32346,5.935176
32347,6.156822
32348,6.747126
32349,6.771100000000001
32350,6.62355
32351,6.713391
32352,6.703495
32353,6.401408
32354,6.49637
32355,6.353245
32356,5.874259
32357,6.224512
32358,6.393331
32359,6.335249
32360,6.640858
32361,7.2727319999999995
32362,7.195031
32363,7.585170999999999
